1619.8199, 1172.3700, -0.1900
1619.8199, 1176.5601, -0.0400
1619.8300, 229.0200, -0.1800
1619.8400, 1179.2800, 0.0000
1619.8700, 1174.9700, -0.1000
1619.8700, 222.5900, -0.0000
1619.9000, 1178.1500, -0.0100
1619.9000, 223.7200, -0.0100
1619.9100, 233.9400, -0.3200
1619.9200, 1172.8700, -0.1900
1619.9301, 232.8100, -0.3100
1619.9399, 235.1100, -0.3300
1619.9399, 228.5200, -0.1700
1619.9700, 226.4300, -0.0900
1619.9900, 224.8500, -0.0400
1620.0100, 231.7200, -0.3000
1620.0100, 1177.0200, -0.0400
1620.0200, 1175.4399, -0.1000
1620.0300, 1173.3600, -0.1900
1620.0400, 1167.9800, -0.3400
1620.0601, 1169.1100, -0.3300
1620.0601, 231.1900, -0.2900
1620.0699, 228.0300, -0.1700
1620.0699, 235.1100, -0.3600
1620.0699, 1166.8199, -0.3600
1620.0800, 1179.7100, 0.0000
1620.1100, 1178.5800, -0.0100
1620.1200, 222.1600, 0.0000
1620.1200, 223.2800, -0.0100
1620.1200, 230.6700, -0.2900
1620.1300, 1170.1899, -0.3200
1620.1300, 225.9700, -0.0900
1620.1500, 1173.8400, -0.1900
1620.1801, 1170.7200, -0.3200
1620.1801, 1175.8900, -0.1000
1620.1801, 224.4000, -0.0400
1620.2000, 227.5500, -0.1700
1620.2000, 230.1500, -0.2800
1620.2000, 1177.4600, -0.0400
1620.2400, 1171.2300, -0.3100
1620.2800, 1174.3199, -0.1900
1620.2900, 229.6500, -0.2800
1620.3101, 225.5200, -0.0900
1620.3199, 1171.7400, -0.3100
1620.3300, 1180.1400, 0.0000
1620.3400, 227.0800, -0.1700
1620.3400, 1179.0100, -0.0100
1620.3500, 222.8500, -0.0100
1620.3500, 1176.3400, -0.1000
1620.3700, 221.7400, 0.0000
1620.3800, 229.1500, -0.2800
1620.3900, 223.9700, -0.0400
1620.4000, 1172.2400, -0.3000
1620.4100, 1177.9000, -0.0400
1620.4200, 1174.7800, -0.1800
1620.4900, 226.6200, -0.1700
1620.4900, 225.0700, -0.0900
1620.4900, 228.6700, -0.2700
1620.4900, 1172.7300, -0.3000
1620.5100, 233.9700, -0.4600
1620.5200, 232.8700, -0.4400
1620.5300, 1176.7900, -0.1000
1620.5500, 235.1100, -0.4700
1620.5601, 1175.2400, -0.1800
1620.5699, 1179.4301, -0.0100
1620.5800, 231.8000, -0.4300
1620.5800, 222.4300, -0.0100
1620.5900, 1180.5500, 0.0000
1620.6000, 1173.2100, -0.3000
1620.6000, 223.5400, -0.0400
1620.6000, 228.1900, -0.2700
1620.6200, 1178.3199, -0.0400
1620.6300, 221.3200, 0.0000
1620.6300, 231.2800, -0.4200
1620.6500, 226.1700, -0.1700
1620.6600, 1167.9600, -0.4900
1620.6700, 1169.0500, -0.4800
1620.6801, 224.6400, -0.0900
1620.6899, 230.7700, -0.4100
1620.7000, 235.1100, -0.5100
